Pincode,District,StateName,Latitude,Longitude
241405,HARDOI,UTTAR PRADESH,27.5734539,80.149489
241402,HARDOI,UTTAR PRADESH,27.3952361,80.1347065
721431,MEDINIPUR EAST,WEST BENGAL,21.9124199,87.9261262
110006,CENTRAL,DELHI,28.635313,77.224955
364001,BHAVNAGAR,GUJARAT,21.775,72.1479
688001,ALAPPUZHA,KERALA,9.4995,76.3381944
194101,LEH LADAKH,LADAKH,34.152838,77.577038
737126,SOUTH DISTRICT,SIKKIM,27.12,88.35
737132,SOUTH DISTRICT,SIKKIM,27.16,88.51
737139,SOUTH DISTRICT,SIKKIM,27.32,88.34
723145,PURULIA,WEST BENGAL,23.5967494,86.4795366
713378,PASCHIM BARDHAMAN,WEST BENGAL,23.733668,87.181689
713385,PASCHIM BARDHAMAN,WEST BENGAL,23.680822,87.321728
713381,PASCHIM BARDHAMAN,WEST BENGAL,23.695202,87.32585
713362,PASCHIM BARDHAMAN,WEST BENGAL,23.686409,87.110201
713363,PASCHIM BARDHAMAN,WEST BENGAL,23.650659,87.232585
721445,MEDINIPUR WEST,WEST BENGAL,22.6916,87.7719
721436,MEDINIPUR WEST,WEST BENGAL,21.8220979,87.4331445
721437,MEDINIPUR WEST,WEST BENGAL,22.175658,87.37611
245205,HAPUR,UTTAR PRADESH,28.761241,78.056447
201201,GHAZIABAD,UTTAR PRADESH,28.855159,77.670792
201204,GHAZIABAD,UTTAR PRADESH,28.727872,77.404928
700035,24 PARAGANAS NORTH,WEST BENGAL,22.6491667,88.3630556
700108,24 PARAGANAS NORTH,WEST BENGAL,24.908282,84.183304
700028,24 PARAGANAS NORTH,WEST BENGAL,22.6321944,88.4161111
700052,24 PARAGANAS NORTH,WEST BENGAL,22.6464722,88.4399722
700036,24 PARAGANAS NORTH,WEST BENGAL,22.634,88.36975
263636,ALMORA,UTTARAKHAND,29.781581,79.6038762
263626,ALMORA,UTTARAKHAND,30.16235,80.02621
245207,HAPUR,UTTAR PRADESH,28.700094,78.016685
509125,JOGULAMBA GADWAL,TELANGANA,16.23775,77.8041667
271303,GONDA,UTTAR PRADESH,26.865695,82.096541
271504,GONDA,UTTAR PRADESH,27.02846,81.78007
721451,MEDINIPUR WEST,WEST BENGAL,22.0242641,87.3152799
713323,PASCHIM BARDHAMAN,WEST BENGAL,23.591753,87.116268
713358,PASCHIM BARDHAMAN,WEST BENGAL,23.613062,87.083638
241302,HARDOI,UTTAR PRADESH,27.089,80.103
241303,HARDOI,UTTAR PRADESH,27.081,80.153
241123,HARDOI,UTTAR PRADESH,27.627,79.7606
241406,HARDOI,UTTAR PRADESH,27.8317046,80.0772902
241407,HARDOI,UTTAR PRADESH,27.7528233,27.752823
241204,HARDOI,UTTAR PRADESH,27.1899299,27.1899299
241124,HARDOI,UTTAR PRADESH,27.646722,79.9739965
241126,HARDOI,UTTAR PRADESH,27.026,80.245
241403,HARDOI,UTTAR PRADESH,27.33,79.984
737106,EAST DISTRICT,SIKKIM,27.23,88.65
737131,EAST DISTRICT,SIKKIM,27.2,88.7
737135,EAST DISTRICT,SIKKIM,27.26,88.56
737133,EAST DISTRICT,SIKKIM,27.19,88.61
805110,NAWADA,BIHAR,24.887,85.5350278
521153,KRISHNA,ANDHRA PRADESH,16.4321389,80.7945556
246176,PAURI GARHWAL,UTTARAKHAND,30.037079,78.804283
721148,MEDINIPUR WEST,WEST BENGAL,24.0497,87.5756
743710,24 PARAGANAS NORTH,WEST BENGAL,23.0947137,88.7202644
700129,24 PARAGANAS NORTH,WEST BENGAL,22.6979269,88.4722389
700091,24 PARAGANAS NORTH,WEST BENGAL,22.3525992,88.2451145
700048,24 PARAGANAS NORTH,WEST BENGAL,22.360068,88.2411205
700160,24 PARAGANAS NORTH,WEST BENGAL,22.5655278,88.4013056
700161,24 PARAGANAS NORTH,WEST BENGAL,22.5567418,88.3686631
500112,HYDERABAD,TELANGANA,17.3051,78.5254
500015,HYDERABAD,TELANGANA,17.47391667,78.51188889
500003,HYDERABAD,TELANGANA,17.73758333,78.83125
209861,UNNAO,UTTAR PRADESH,26.501173,80.402496
500084,HYDERABAD,TELANGANA,17.4739167,78.5118889
500107,HYDERABAD,TELANGANA,17.44999,78.310213
230127,PRATAPGARH,UTTAR PRADESH,21.2561,81.264547
535001,VIZIANAGARAM,ANDHRA PRADESH,18.1096389,83.4074444
530007,VISAKHAPATANAM,ANDHRA PRADESH,17.7041944,83.2965
530009,VISAKHAPATANAM,ANDHRA PRADESH,17.746218,83.245895
530014,VISAKHAPATANAM,ANDHRA PRADESH,17.701199,83.262313
530015,VISAKHAPATANAM,ANDHRA PRADESH,17.6900556,83.2253889
530032,VISAKHAPATANAM,ANDHRA PRADESH,17.65725,83.1493611
229408,PRATAPGARH,UTTAR PRADESH,21.28512,81.152
532001,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
827001,BOKARO,JHARKHAND,23.6575556,86.1393333
826001,DHANBAD,JHARKHAND,23.7966944,86.4339167
208020,KANPUR NAGAR,UTTAR PRADESH,26.47007,80.2242
799250,North Tripura,TRIPURA,24.37883333,92.15980556
515671,ANANTAPUR,ANDHRA PRADESH,14.41236111,77.72305556
176215,KANGRA,HIMACHAL PRADESH,32.2095278,76.3214444
274801,KUSHI NAGAR,UTTAR PRADESH,27.14,83.95
151203,FARIDKOT,PUNJAB,30.666212,74.740482
506164,WARANGAL RURAL,TELANGANA,17.3968056,78.4011111
570001,MYSURU,KARNATAKA,12.31416667,76.65655556
570009,MYSURU,KARNATAKA,12.30272222,76.63113889
504208,MANCHERIAL,TELANGANA,18.8776667,79.4468333
508001,NALGONDA,TELANGANA,17.0522196,79.2646278
804408,JEHANABAD,BIHAR,25.2376944,85.0010833
363002,SURENDRANAGAR,GUJARAT,22.734,71.6379
249001,TEHRI GARHWAL,UTTARAKHAND,30.3650611,78.4446426
133008,AMBALA,HARYANA,30.378179,76.776697
721130,MEDINIPUR WEST,WEST BENGAL,15.5934,87.8175
721153,MEDINIPUR WEST,WEST BENGAL,22.4586,87.7745
721636,MEDINIPUR EAST,WEST BENGAL,22.302,87.925
263625,ALMORA,UTTARAKHAND,29.469302,79.845998
263643,ALMORA,UTTARAKHAND,29.646034,79.564742
263623,ALMORA,UTTARAKHAND,29.498021,79.953534
700073,KOLKATA,WEST BENGAL,22.3426,88.2144
700001,KOLKATA,WEST BENGAL,22.3434,88.212
700050,KOLKATA,WEST BENGAL,22.6289167,88.3873333
263619,BAGESHWAR,UTTARAKHAND,79.7764257,29.8394833
263640,BAGESHWAR,UTTARAKHAND,29.8297947,79.9290642
263631,BAGESHWAR,UTTARAKHAND,29.8105869,79.8282666
263632,BAGESHWAR,UTTARAKHAND,30.10466,79.85275
263639,BAGESHWAR,UTTARAKHAND,29.8110024,79.6138538
263633,BAGESHWAR,UTTARAKHAND,29.9463882,79.9029977
731220,BIRBHUM,WEST BENGAL,24.307326,87.864796
734201,DARJEELING,WEST BENGAL,27.075176,88.202362
734102,DARJEELING,WEST BENGAL,27.036,88.2626
247778,SHAMLI,UTTAR PRADESH,29.665149,77.180892
700054,KOLKATA,WEST BENGAL,22.3445904,88.2323179
700015,KOLKATA,WEST BENGAL,22.3555602,88.2247217
700014,KOLKATA,WEST BENGAL,22.3338296,88.2152762
700039,KOLKATA,WEST BENGAL,10,10
110058,WEST,DELHI,28.6115,77.0970833
110026,WEST,DELHI,28.6198611,77.0975833
110027,WEST,DELHI,28.640446,77.104918
263628,BAGESHWAR,UTTARAKHAND,29.8394803,79.7764287
700007,KOLKATA,WEST BENGAL,22.5814,88.3493
700062,KOLKATA,WEST BENGAL,22.3049,88.2056
700002,KOLKATA,WEST BENGAL,22.6202222,88.3706111
735122,JALPAIGURI,WEST BENGAL,26.4,88.79
700077,24 PARAGANAS NORTH,WEST BENGAL,22.6310278,88.3969444
700065,24 PARAGANAS NORTH,WEST BENGAL,22.6527778,88.4188889
700080,24 PARAGANAS NORTH,WEST BENGAL,22.5727778,88.3475
700090,24 PARAGANAS NORTH,WEST BENGAL,22.4852486,88.3520786
743297,24 PARAGANAS NORTH,WEST BENGAL,23.1555522,88.7667846
743456,24 PARAGANAS NORTH,WEST BENGAL,22.5622761,88.8694951
743291,24 PARAGANAS NORTH,WEST BENGAL,22.649902,88.8323025
743437,24 PARAGANAS NORTH,WEST BENGAL,22.6895538,88.7566152
722164,BANKURA,WEST BENGAL,23.4376,87.19525
722202,BANKURA,WEST BENGAL,23.13095,87.18497
722203,BANKURA,WEST BENGAL,23.079725,87.18495
721601,MEDINIPUR EAST,WEST BENGAL,24.3588,87.8041
721151,MEDINIPUR EAST,WEST BENGAL,22.4586,87.7745
721648,MEDINIPUR EAST,WEST BENGAL,24.4536,87.9044
721645,MEDINIPUR EAST,WEST BENGAL,22.0838,88.0403
721653,MEDINIPUR EAST,WEST BENGAL,22.2565,87.8619
721657,MEDINIPUR EAST,WEST BENGAL,22.9221,87.9839
721603,MEDINIPUR EAST,WEST BENGAL,22.139,88.062
721625,MEDINIPUR EAST,WEST BENGAL,15.5934,86.0055
533217,EAST GODAVARI,ANDHRA PRADESH,16.51708333,81.98852778
533212,EAST GODAVARI,ANDHRA PRADESH,16.58325,82.15811111
533239,EAST GODAVARI,ANDHRA PRADESH,16.63647222,81.94933333
533235,EAST GODAVARI,ANDHRA PRADESH,16.83341667,81.78688889
533254,EAST GODAVARI,ANDHRA PRADESH,16.7013889,81.8893333
533253,EAST GODAVARI,ANDHRA PRADESH,16.40433333,81.80602778
533247,EAST GODAVARI,ANDHRA PRADESH,16.7013889,81.8893333
533237,EAST GODAVARI,ANDHRA PRADESH,16.77844444,81.82466667
533241,EAST GODAVARI,ANDHRA PRADESH,16.64791667,81.96513889
533211,EAST GODAVARI,ANDHRA PRADESH,15.99480556,79.98430556
533216,EAST GODAVARI,ANDHRA PRADESH,13.64086111,82.10094444
533252,EAST GODAVARI,ANDHRA PRADESH,16.40347222,81.77913889
533274,EAST GODAVARI,ANDHRA PRADESH,16.7013889,81.8893333
533223,EAST GODAVARI,ANDHRA PRADESH,16.7013889,81.8893333
533229,EAST GODAVARI,ANDHRA PRADESH,16.7013889,81.8893333
533251,EAST GODAVARI,ANDHRA PRADESH,16.42425,81.7185
533244,EAST GODAVARI,ANDHRA PRADESH,16.466,81.82877778
533228,EAST GODAVARI,ANDHRA PRADESH,16.68419444,81.94169444
721626,MEDINIPUR EAST,WEST BENGAL,22.9051,87.8842
721158,MEDINIPUR EAST,WEST BENGAL,22.503,87.837
786005,DIBRUGARH,ASSAM,27.1059,95.0143
786692,DIBRUGARH,ASSAM,27.366,95.3118611
786006,DIBRUGARH,ASSAM,27.2937,94.5735
721602,MEDINIPUR EAST,WEST BENGAL,22.0838,88.0403
721627,MEDINIPUR EAST,WEST BENGAL,24.3491,92.1314
721432,MEDINIPUR EAST,WEST BENGAL,21.896932,87.879523
721401,MEDINIPUR EAST,WEST BENGAL,21.214858,81.659262
721434,MEDINIPUR EAST,WEST BENGAL,22.0813107,87.6359125
721449,MEDINIPUR EAST,WEST BENGAL,22.9867569,87.8549755
721444,MEDINIPUR EAST,WEST BENGAL,21.9344262,87.6766052
723147,PURULIA,WEST BENGAL,23.4378999,86.3902016
723212,PURULIA,WEST BENGAL,23.31305,85.8614181
121008,FARIDABAD,HARYANA,28.3917778,77.3021389
721643,MEDINIPUR EAST,WEST BENGAL,22.7639,88.1081
110089,NORTH WEST,DELHI,28.7348056,77.1325
230301,PRATAPGARH,UTTAR PRADESH,21.5124545,81.5056152
230302,PRATAPGARH,UTTAR PRADESH,21.67577,81.6787
230129,PRATAPGARH,UTTAR PRADESH,21.24889,81.546584
230502,PRATAPGARH,UTTAR PRADESH,21.4548,81.3654
534260,WEST GODAVARI,ANDHRA PRADESH,16.51927778,81.72869444
534001,WEST GODAVARI,ANDHRA PRADESH,16.7050833,81.1061389
277216,BALLIA,UTTAR PRADESH,25.74,84.48
277403,BALLIA,UTTAR PRADESH,25.77,84.36
277207,BALLIA,UTTAR PRADESH,25.82,84.04
221717,BALLIA,UTTAR PRADESH,26.08,8.94
521121,KRISHNA,ANDHRA PRADESH,16.02008333,80.91555556
277219,BALLIA,UTTAR PRADESH,25.92,84.23
534447,WEST GODAVARI,ANDHRA PRADESH,17.1150556,81.2971944
263678,ALMORA,UTTARAKHAND,29.598364,79.6615078
263637,ALMORA,UTTARAKHAND,29.781585,79.6038722
263645,ALMORA,UTTARAKHAND,29.678258,79.4142893
263646,ALMORA,UTTARAKHAND,29.62756,79.1558
263667,ALMORA,UTTARAKHAND,29.6433685,79.4321755
263680,ALMORA,UTTARAKHAND,29.4981517,79.4799701
263660,ALMORA,UTTARAKHAND,29.6433685,79.4321755
263659,ALMORA,UTTARAKHAND,29.6433695,79.4321745
263664,ALMORA,UTTARAKHAND,29.6433715,79.4321725
533002,EAST GODAVARI,ANDHRA PRADESH,16.9389167,82.2322778
743412,24 PARAGANAS NORTH,WEST BENGAL,22.6577486,88.8886784
743422,24 PARAGANAS NORTH,WEST BENGAL,22.5769551,88.8589581
743445,24 PARAGANAS NORTH,WEST BENGAL,22.6076362,88.7578177
743426,24 PARAGANAS NORTH,WEST BENGAL,22.5166403,88.9476299
743439,24 PARAGANAS NORTH,WEST BENGAL,22.3714063,88.9411571
722201,BANKURA,WEST BENGAL,23.149927,87.631066
121013,FARIDABAD,HARYANA,28.3917778,77.3021389
121014,FARIDABAD,HARYANA,28.4726,77.4848
533004,EAST GODAVARI,ANDHRA PRADESH,16.7013889,81.8893333
517101,CHITTOOR,ANDHRA PRADESH,13.5913611,79.3199444
226002,LUCKNOW,UTTAR PRADESH,26.776256,80.943542
226021,LUCKNOW,UTTAR PRADESH,26.906258,80.948475
723153,PURULIA,WEST BENGAL,23.185159,86.213309
271319,GONDA,UTTAR PRADESH,26.871467,82.231205
271403,GONDA,UTTAR PRADESH,26.824071,82.2204
230131,PRATAPGARH,UTTAR PRADESH,21.7897897,81.678787
271124,GONDA,UTTAR PRADESH,26.946968,82.111512
384012,MAHESANA,GUJARAT,23.588142,72.370791
743435,24 PARAGANAS NORTH,WEST BENGAL,22.3986199,88.9295937
743292,24 PARAGANAS NORTH,WEST BENGAL,22.6862409,88.88172
743427,24 PARAGANAS NORTH,WEST BENGAL,22.7531161,88.8646933
743442,24 PARAGANAS NORTH,WEST BENGAL,22.4158488,88.8890075
743446,24 PARAGANAS NORTH,WEST BENGAL,22.3535686,88.8747167
743704,24 PARAGANAS NORTH,WEST BENGAL,22.8079722,88.604
743272,24 PARAGANAS NORTH,WEST BENGAL,22.8520556,88.6344722
384320,MAHESANA,GUJARAT,23.7767,72.555458
384160,MAHESANA,GUJARAT,23.758101,72.357849
700126,24 PARAGANAS NORTH,WEST BENGAL,22.7235446,88.4719562
743411,24 PARAGANAS NORTH,WEST BENGAL,22.6612357,88.8581943
743293,24 PARAGANAS NORTH,WEST BENGAL,22.7069264,88.7224604
743428,24 PARAGANAS NORTH,WEST BENGAL,22.3894599,88.4503507
416606,SINDHUDURG,MAHARASHTRA,16.0578056,73.46725
416510,SINDHUDURG,MAHARASHTRA,15.9108056,73.8230833
505327,Jagitial,TELANGANA,18.7936944,78.9152778
226013,LUCKNOW,UTTAR PRADESH,26.8447,80.945626
226010,LUCKNOW,UTTAR PRADESH,26.867149,80.003078
226026,LUCKNOW,UTTAR PRADESH,26.906258,80.948475
508213,SURYAPET,TELANGANA,17.2189167,79.1050833
203207,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.611417,77.547612
201311,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.535516,77.391026
843301,SITAMARHI,BIHAR,26.5637222,85.5243333
802101,BUXAR,BIHAR,25.5784166,83.9789722
273413,DEORIA,UTTAR PRADESH,26.53066,83.403629
273013,GORAKHPUR,UTTAR PRADESH,26.734674,83.336188
273403,GORAKHPUR,UTTAR PRADESH,25.306837,81.793272
273402,GORAKHPUR,UTTAR PRADESH,26.451983,72.55006
273401,GORAKHPUR,UTTAR PRADESH,26.734674,83.336188
273409,GORAKHPUR,UTTAR PRADESH,26.397473,83.303772
273411,GORAKHPUR,UTTAR PRADESH,26.435919,83.444346
854105,KATIHAR,BIHAR,25.5441944,87.5698333
812001,BHAGALPUR,BIHAR,25.2496944,86.9869722
712706,HOOGHLY,WEST BENGAL,22.762171,88.170922
712223,HOOGHLY,WEST BENGAL,22.769003,88.321501
722147,BANKURA,WEST BENGAL,23.144936,87.204481
743271,24 PARAGANAS NORTH,WEST BENGAL,22.8154283,88.7010812
507001,KHAMMAM,TELANGANA,17.4026389,80.2353333
721656,MEDINIPUR EAST,WEST BENGAL,15.5934,87.9551
273408,GORAKHPUR,UTTAR PRADESH,26.765189,83.55232
273211,GORAKHPUR,UTTAR PRADESH,26.443438,83.471631
700130,24 PARAGANAS NORTH,WEST BENGAL,22.7065277,88.4536099
521231,KRISHNA,ANDHRA PRADESH,16.31,80.39
735101,JALPAIGURI,WEST BENGAL,26.52,88.71
734501,JALPAIGURI,WEST BENGAL,26.87,88.57
501506,RANGA REDDY,TELANGANA,17.4739167,78.5118889
500098,MEDCHAL MALKAJGIRI,TELANGANA,17.40825,78.6015556
501511,RANGA REDDY,TELANGANA,17.2676111,78.6771111
500070,RANGA REDDY,TELANGANA,17.3211944,78.5690833
500097,RANGA REDDY,TELANGANA,17.3275278,78.5363611
501512,RANGA REDDY,TELANGANA,17.2961944,78.7148333
500039,MEDCHAL MALKAJGIRI,TELANGANA,17.4739167,78.5118889
500115,RANGA REDDY,TELANGANA,17.362932,78.584178
201310,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.501498,77.523246
201304,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.562197,77.374073
201307,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.584932,77.38699
201008,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,28.535516,77.391026
847211,MADHUBANI,BIHAR,26.34725,86.0718611
842001,MUZAFFARPUR,BIHAR,26.1264167,85.3818056
508207,NALGONDA,TELANGANA,16.8704167,79.5683889
735222,JALPAIGURI,WEST BENGAL,26.95,88.65
735221,JALPAIGURI,WEST BENGAL,26.87,88.75
735229,JALPAIGURI,WEST BENGAL,26.8,88.66
505468,KARIMNAGAR,TELANGANA,18.2009167,79.3975833
824101,AURANGABAD,BIHAR,24.770316,84.248952
229316,RAE BARELI,UTTAR PRADESH,21.31,76.22
229127,RAE BARELI,UTTAR PRADESH,33.2,75.45
743429,24 PARAGANAS NORTH,WEST BENGAL,22.6178115,88.9306108
229311,RAE BARELI,UTTAR PRADESH,26.27,82.47
229126,Amethi,UTTAR PRADESH,26.45,81.4
229802,Amethi,UTTAR PRADESH,20.49,85.94
229309,Amethi,UTTAR PRADESH,25.841866,80.622285
734007,JALPAIGURI,WEST BENGAL,26.543477,26.543477
734015,JALPAIGURI,WEST BENGAL,26.543477,88.720526
251319,SHAMLI,UTTAR PRADESH,29.432337,77.428293
731244,BIRBHUM,WEST BENGAL,24.145126,87.888081
736171,COOCHBEHAR,WEST BENGAL,26.09,89.88
736170,COOCHBEHAR,WEST BENGAL,26.25,89.41
229206,RAE BARELI,UTTAR PRADESH,26.234,81.24
229129,RAE BARELI,UTTAR PRADESH,21.1,78.79
533242,EAST GODAVARI,ANDHRA PRADESH,16.47786111,81.83963889
532185,SRIKAKULAM,ANDHRA PRADESH,18.4081111,83.9003333
532201,SRIKAKULAM,ANDHRA PRADESH,18.6068333,84.2365556
208004,KANPUR NAGAR,UTTAR PRADESH,26.4514167,80.3730278
208002,KANPUR NAGAR,UTTAR PRADESH,26.494,80.3275
122008,GURUGRAM,HARYANA,28.462,77.0316389
122010,GURUGRAM,HARYANA,28.466093,77.1058349
122009,GURUGRAM,HARYANA,28.3408889,76.7561944
122011,GURUGRAM,HARYANA,28.462,77.0316389
122016,GURUGRAM,HARYANA,28.4965833,77.0852778
122007,GURUGRAM,HARYANA,28.462,77.0316389
122052,GURUGRAM,HARYANA,28.342,76.9364722
122012,GURUGRAM,HARYANA,28.413887,76.9931945
121009,FARIDABAD,HARYANA,28.4881111,77.2945833
122005,GURUGRAM,HARYANA,28.5056111,77.0710556
388001,ANAND,GUJARAT,22.5591944,72.9641389
388330,ANAND,GUJARAT,22.3423,73.081
388543,ANAND,GUJARAT,22.397181,72.944366
388545,ANAND,GUJARAT,22.45886,72.858833
721607,MEDINIPUR EAST,WEST BENGAL,22.0195,88.0619
852201,SAHARSA,BIHAR,25.8840833,86.5923611
811307,JAMUI,BIHAR,24.9288056,86.2261944
723103,PURULIA,WEST BENGAL,23.3137712,86.437709
388121,ANAND,GUJARAT,22.53625,72.9309167
516390,Y.S.R.,ANDHRA PRADESH,14.422056,78.2210534
531116,VISAKHAPATANAM,ANDHRA PRADESH,17.573118,82.491412
263638,ALMORA,UTTARAKHAND,29.75901,79.630394
741223,NADIA,WEST BENGAL,23.06993,88.650664
741248,NADIA,WEST BENGAL,23.034492,88.516642
741249,NADIA,WEST BENGAL,22.96391,88.576327
741255,NADIA,WEST BENGAL,23.150175,88.526238
741501,NADIA,WEST BENGAL,23.24258,88.611426
741121,NADIA,WEST BENGAL,23.315934,88.527525
741502,NADIA,WEST BENGAL,23.381,88.647048
741503,NADIA,WEST BENGAL,88.78,23.48
271307,GONDA,UTTAR PRADESH,25.786811,80.3654030-
741509,NADIA,WEST BENGAL,23.415464,88.674768
741151,NADIA,WEST BENGAL,23.37368,88.576461
741402,NADIA,WEST BENGAL,23.235371,88.500271
741238,NADIA,WEST BENGAL,23.111819,88.674768
741505,NADIA,WEST BENGAL,23.388717,88.602617
741506,NADIA,WEST BENGAL,23.417143,88.697653
741507,NADIA,WEST BENGAL,22.120267,88.394328
741202,NADIA,WEST BENGAL,23.194775,88.626548
741201,NADIA,WEST BENGAL,23.1621,88.574781
364081,BHAVNAGAR,GUJARAT,21.41263,72.169807
364003,BHAVNAGAR,GUJARAT,21.7663,72.1179
364006,BHAVNAGAR,GUJARAT,21.7791,72.1395
384002,MAHESANA,GUJARAT,23.657895,72.118538
384345,MAHESANA,GUJARAT,23.8368,72.585449
841418,SARAN,BIHAR,25.968196,84.862005
380015,AHMADABAD,GUJARAT,23.0253333,72.5421667
380054,AHMADABAD,GUJARAT,23.045,72.5210833
380051,AHMADABAD,GUJARAT,23.0048889,72.5208889
380013,AHMADABAD,GUJARAT,23.0653889,72.56875
713322,PASCHIM BARDHAMAN,WEST BENGAL,23.653599,87.20776
713337,PASCHIM BARDHAMAN,WEST BENGAL,23.6769,87.0776
713338,PASCHIM BARDHAMAN,WEST BENGAL,23.630894,87.209219
786102,DIBRUGARH,ASSAM,27.2751,95.0717
787001,LAKHIMPUR,ASSAM,27.2375556,94.1075
785621,GOLAGHAT,ASSAM,26.51225,93.9716944
273015,GORAKHPUR,UTTAR PRADESH,26.771804,83.278127
571313,CHAMARAJANAGARA,KARNATAKA,12.1613889,77.1105833
229121,RAE BARELI,UTTAR PRADESH,26.21,81.05
229201,RAE BARELI,UTTAR PRADESH,25.81,82.088
535558,VIZIANAGARAM,ANDHRA PRADESH,18.5744722,83.3570278
533255,EAST GODAVARI,ANDHRA PRADESH,16.8350833,82.0310833
530026,VISAKHAPATANAM,ANDHRA PRADESH,17.6907222,83.2038056
700136,24 PARAGANAS NORTH,WEST BENGAL,22.6457469,88.4586739
734203,DARJEELING,WEST BENGAL,26.8716,88.2675
734105,DARJEELING,WEST BENGAL,27.036,88.2626
734215,DARJEELING,WEST BENGAL,27.036,88.2626
734104,DARJEELING,WEST BENGAL,27.036,88.2626
734217,DARJEELING,WEST BENGAL,26.8326,88.2662
734216,DARJEELING,WEST BENGAL,26.8821,88.2788
734226,DARJEELING,WEST BENGAL,26.8821,88.2788
734209,DARJEELING,WEST BENGAL,26.8821,88.2788
743166,24 PARAGANAS NORTH,WEST BENGAL,22.89,88.41
743223,24 PARAGANAS NORTH,WEST BENGAL,22.6629722,88.8713889
734221,DARJEELING,WEST BENGAL,27.016,88.2501
734222,DARJEELING,WEST BENGAL,27.044,88.3809
734312,DARJEELING,WEST BENGAL,27.07055,88.4769
734224,DARJEELING,WEST BENGAL,26.9365068,88.3150473
734014,DARJEELING,WEST BENGAL,26.6753,88.3238
734423,DARJEELING,WEST BENGAL,27.036007,88.262675
734429,DARJEELING,WEST BENGAL,26.6352,88.2047
734427,DARJEELING,WEST BENGAL,27.036007,27.036007
734214,DARJEELING,WEST BENGAL,26.86595,88.17109
735303,COOCHBEHAR,WEST BENGAL,26.18,88.99
712408,HOOGHLY,WEST BENGAL,22.7400059,88.349994
127045,BHIWANI,HARYANA,28.9648,75.6063
700037,KOLKATA,WEST BENGAL,22.6118889,22.3861944
721513,MEDINIPUR WEST,WEST BENGAL,22.371,87.1248
721304,MEDINIPUR WEST,WEST BENGAL,22.3377,87.2693
721121,MEDINIPUR WEST,WEST BENGAL,22.430889,87.321491
262723,KHERI,UTTAR PRADESH,27.99,81.04
262802,KHERI,UTTAR PRADESH,28.12,80.6
363643,MORBI,GUJARAT,22.7873066,70.8023378
742407,MURSHIDABAD,WEST BENGAL,24.093009,88.25202
742137,MURSHIDABAD,WEST BENGAL,24.3005611,88.4582916
782460,KARBI ANGLONG,ASSAM,25.8394444,93.4376944
741251,NADIA,WEST BENGAL,22.984368,88.413728
741253,NADIA,WEST BENGAL,23.165494,88.684405
741256,NADIA,WEST BENGAL,23.051244,88.671279
741127,NADIA,WEST BENGAL,23.277703,88.578273
248199,DEHRADUN,UTTARAKHAND,30.31649,78.0321918
248198,DEHRADUN,UTTARAKHAND,30.48425,77.7557
248143,DEHRADUN,UTTARAKHAND,30.177,78.219
248001,DEHRADUN,UTTARAKHAND,30.316,78.032
248002,DEHRADUN,UTTARAKHAND,30.48365,77.93591
248140,DEHRADUN,UTTARAKHAND,30.328,78.004
248005,DEHRADUN,UTTARAKHAND,30.2701,78.078
248014,DEHRADUN,UTTARAKHAND,30.2884,78.09
248008,DEHRADUN,UTTARAKHAND,30.3164,78.032
249205,DEHRADUN,UTTARAKHAND,30.02,78.21
248145,DEHRADUN,UTTARAKHAND,30.18,78.21
248013,DEHRADUN,UTTARAKHAND,30.34,78.069
247667,HARIDWAR,UTTARAKHAND,29.96,77.92
247661,HARIDWAR,UTTARAKHAND,30,77.84
248121,DEHRADUN,UTTARAKHAND,30.27,78.03
249204,DEHRADUN,UTTARAKHAND,30.79,78.018
261502,KHERI,UTTAR PRADESH,27.74,81.22
262724,KHERI,UTTAR PRADESH,27.9,81
262702,KHERI,UTTAR PRADESH,27.88,80.83
226017,LUCKNOW,UTTAR PRADESH,26.840502,80.882949
226401,LUCKNOW,UTTAR PRADESH,26.4746,81.006444
509103,WANAPARTHY,TELANGANA,16.3646111,78.06475
734313,DARJEELING,WEST BENGAL,27.060007,88.469993
734013,DARJEELING,WEST BENGAL,27.036007,88.262675
734434,DARJEELING,WEST BENGAL,27.036007,88.262675
734218,DARJEELING,WEST BENGAL,26.8821472,88.2788421
734003,DARJEELING,WEST BENGAL,26.7467,88.4162
700017,KOLKATA,WEST BENGAL,22.3217262,88.2159322
700010,KOLKATA,WEST BENGAL,22.3335758,88.2412007
700085,KOLKATA,WEST BENGAL,22.3413329,88.23247
700011,KOLKATA,WEST BENGAL,22.3431482,88.2246378
721450,MEDINIPUR EAST,WEST BENGAL,21.748852,87.779757
713346,PASCHIM BARDHAMAN,WEST BENGAL,23.731432,87.265665
509301,MAHABUBNAGAR,TELANGANA,16.7552222,78.1437778
733210,DINAJPUR UTTAR,WEST BENGAL,26.016,88.10704
523155,PRAKASAM,ANDHRA PRADESH,15.8291667,80.352
523105,PRAKASAM,ANDHRA PRADESH,15.2163056,78.9040833
501101,VIKARABAD,TELANGANA,17.33852778,77.90944444
